Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD01879,2024-04-13,CUST0345,Wireless Laser Presenter,Electronics,South,3,65.52,0.05,37.02
ORD02810,2024-04-13,CUST0223,Surge Protector Power Strip,Electronics,North,2,41.58,0.2,16.58
ORD02828,2024-04-13,CUST0042,Ballpoint Pens (Pack of 12),Office Supplies,East,3,21.58,0.2,11.98
ORD01395,2024-04-14,CUST0334,Bookshelf 4-Tier,Furniture,North,8,959.92,0.0,303.92
ORD02188,2024-04-14,CUST0112,Laptop Stand,Technology,West,1,39.99,0.0,17.99
ORD00269,2024-04-15,CUST0319,Bookshelf 4-Tier,Furniture,East,5,539.95,0.1,129.95
ORD00946,2024-04-15,CUST0002,HD Webcam 1080p,Technology,West,1,53.99,0.1,21.99
ORD02549,2024-04-15,CUST0239,Permanent Sticky Notes,Office Supplies,South,2,11.18,0.2,6.78
ORD01354,2024-04-16,CUST0012,HDMI Cable 4K (6ft),Electronics,North,4,59.96,0.0,40.76
ORD01829,2024-04-16,CUST0132,Whiteboard Markers,Office Supplies,West,3,29.3,0.15,15.8
ORD02238,2024-04-16,CUST0152,Heavy-Duty Stapler,Office Supplies,West,4,59.97,0.25,25.97
ORD02450,2024-04-16,CUST0260,A4 Printer Paper (Ream),Office Supplies,North,2,22.08,0.15,8.48
ORD02820,2024-04-16,CUST0323,Ballpoint Pens (Pack of 12),Office Supplies,West,2,14.38,0.2,7.98
ORD00350,2024-04-17,CUST0340,Noise-Canceling Headset,Technology,South,3,331.47,0.15,97.47
ORD01175,2024-04-17,CUST0062,Document Folder Set,Office Supplies,North,1,16.99,0.0,9.99
ORD01439,2024-04-17,CUST0037,HDMI Cable 4K (6ft),Electronics,North,2,28.48,0.05,18.88
ORD01487,2024-04-17,CUST0002,Document Folder Set,Office Supplies,South,4,61.16,0.1,33.16
ORD01716,2024-04-17,CUST0102,Mechanical Keyboard,Technology,West,5,319.96,0.2,89.96
ORD02741,2024-04-17,CUST0049,Bookshelf 4-Tier,Furniture,East,2,239.98,0.0,75.98
ORD00906,2024-04-18,CUST0198,A4 Printer Paper (Ream),Office Supplies,North,4,51.96,0.0,24.76
ORD00964,2024-04-18,CUST0012,HD Webcam 1080p,Technology,West,5,299.95,0.0,139.95
ORD01906,2024-04-19,CUST0057,Filing Cabinet,Furniture,North,2,319.98,0.0,95.98
ORD02141,2024-04-19,CUST0320,A4 Printer Paper (Ream),Office Supplies,West,4,51.96,0.0,24.76
ORD02378,2024-04-19,CUST0052,Document Folder Set,Office Supplies,South,2,33.98,0.0,19.98
ORD02620,2024-04-19,CUST0304,A4 Printer Paper (Ream),Office Supplies,North,2,25.98,0.0,12.38
ORD00967,2024-04-20,CUST0097,HDMI Cable 4K (6ft),Electronics,East,1,14.99,0.0,10.19
ORD01709,2024-04-20,CUST0170,Heavy-Duty Stapler,Office Supplies,South,3,41.98,0.3,16.48
ORD02112,2024-04-20,CUST0314,Wireless Laser Presenter,Electronics,East,2,39.08,0.15,20.08
ORD00136,2024-04-21,CUST0312,A4 Printer Paper (Ream),Office Supplies,North,7,63.65,0.3,16.05
ORD00785,2024-04-21,CUST0130,Noise-Canceling Headset,Technology,West,2,246.98,0.05,90.98
ORD02252,2024-04-21,CUST0148,Spiral Notebooks (3-Pack),Office Supplies,East,1,13.49,0.1,7.69
ORD02396,2024-04-21,CUST0110,Permanent Sticky Notes,Office Supplies,South,3,18.87,0.1,12.27
ORD01638,2024-04-22,CUST0231,Filing Cabinet,Furniture,North,2,223.99,0.3,-0.01
ORD02088,2024-04-22,CUST0353,Wireless Charging Pad,Electronics,West,2,50.98,0.15,21.98
ORD01546,2024-04-23,CUST0217,Surge Protector Power Strip,Electronics,West,1,23.39,0.1,10.89
ORD02658,2024-04-23,CUST0235,Adjustable Footrest,Furniture,East,1,34.99,0.0,16.99
ORD00016,2024-04-24,CUST0114,Bluetooth Speaker,Electronics,East,1,39.99,0.2,11.99
ORD00110,2024-04-24,CUST0187,Ballpoint Pens (Pack of 12),Office Supplies,East,2,17.98,0.0,11.58
ORD01155,2024-04-24,CUST0204,Lumbar Support Cushion,Furniture,North,5,149.95,0.0,79.95
ORD02575,2024-04-24,CUST0072,A4 Printer Paper (Ream),Office Supplies,West,2,25.98,0.0,12.38
ORD00532,2024-04-25,CUST0280,Bluetooth Speaker,Electronics,East,1,49.99,0.0,21.99
ORD02233,2024-04-25,CUST0002,Ergonomic Office Chair,Furniture,North,1,179.99,0.1,41.99
ORD01790,2024-04-26,CUST0002,HDMI Cable 4K (6ft),Electronics,North,2,28.48,0.05,18.88
ORD01961,2024-04-26,CUST0305,Ergonomic Office Chair,Furniture,South,1,199.99,0.0,61.99
ORD02175,2024-04-26,CUST0023,A4 Printer Paper (Ream),Office Supplies,East,4,46.76,0.1,19.56
ORD02565,2024-04-26,CUST0375,Permanent Sticky Notes,Office Supplies,East,5,27.96,0.2,16.96
ORD00846,2024-04-27,CUST0316,A4 Printer Paper (Ream),Office Supplies,East,1,12.99,0.0,6.19
ORD00276,2024-04-28,CUST0007,Heavy-Duty Stapler,Office Supplies,West,8,159.92,0.0,91.92
ORD01634,2024-04-28,CUST0047,Heavy-Duty Stapler,Office Supplies,North,2,33.98,0.15,16.98
ORD01712,2024-04-28,CUST0184,Bluetooth Speaker,Electronics,East,5,224.96,0.1,84.96
ORD01714,2024-04-28,CUST0336,Wireless Charging Pad,Electronics,North,1,29.99,0.0,15.49
ORD00063,2024-04-29,CUST0244,Wireless Laser Presenter,Electronics,North,1,21.84,0.05,12.34
ORD01615,2024-04-29,CUST0111,Surge Protector Power Strip,Electronics,North,2,51.98,0.0,26.98
ORD02115,2024-04-29,CUST0365,Bookshelf 4-Tier,Furniture,North,1,95.99,0.2,13.99
ORD00514,2024-04-30,CUST0193,HD Webcam 1080p,Technology,East,1,53.99,0.1,21.99
ORD01254,2024-04-30,CUST0017,Mechanical Keyboard,Technology,East,2,119.98,0.25,27.98
ORD01317,2024-04-30,CUST0373,HD Webcam 1080p,Technology,North,1,59.99,0.0,27.99
ORD01516,2024-04-30,CUST0103,Desk Organizer Mesh,Furniture,West,4,99.96,0.0,53.96
ORD02501,2024-04-30,CUST0043,Dual Monitor Arm,Technology,East,2,179.98,0.0,75.98
ORD01161,2024-05-01,CUST0008,Whiteboard Markers,Office Supplies,East,1,11.49,0.0,6.99
ORD01727,2024-05-01,CUST0199,A4 Printer Paper (Ream),Office Supplies,East,3,38.97,0.0,18.57
ORD00633,2024-05-02,CUST0044,Mechanical Keyboard,Technology,South,7,503.94,0.1,181.94
ORD00647,2024-05-02,CUST0272,HD Webcam 1080p,Technology,South,2,113.98,0.05,49.98
ORD00935,2024-05-02,CUST0337,Ergonomic Office Chair,Furniture,West,2,399.98,0.0,123.98
ORD01017,2024-05-02,CUST0033,Heavy-Duty Stapler,Office Supplies,East,4,71.96,0.1,37.96
ORD01230,2024-05-02,CUST0371,Bluetooth Speaker,Electronics,East,1,49.99,0.0,21.99
ORD01235,2024-05-02,CUST0346,Spiral Notebooks (3-Pack),Office Supplies,North,2,26.98,0.1,15.38
ORD01508,2024-05-02,CUST0046,Noise-Canceling Headset,Technology,West,3,389.97,0.0,155.97
ORD01812,2024-05-02,CUST0091,Dual Monitor Arm,Technology,North,1,85.49,0.05,33.49
ORD02704,2024-05-02,CUST0002,Desk Organizer Mesh,Furniture,North,1,22.49,0.1,10.99
ORD02764,2024-05-02,CUST0164,Ballpoint Pens (Pack of 12),Office Supplies,West,2,16.18,0.1,9.78
ORD00734,2024-05-03,CUST0011,HDMI Cable 4K (6ft),Electronics,East,2,23.98,0.2,14.38
ORD01463,2024-05-03,CUST0213,Wireless Laser Presenter,Electronics,North,1,22.99,0.0,13.49
ORD01954,2024-05-03,CUST0147,Mechanical Keyboard,Technology,West,4,319.96,0.0,135.96
ORD02630,2024-05-03,CUST0014,Mechanical Keyboard,Technology,North,1,79.99,0.0,33.99
ORD00101,2024-05-04,CUST0008,USB-C Docking Station,Technology,North,3,449.97,0.0,164.97
ORD00446,2024-05-04,CUST0001,Surge Protector Power Strip,Electronics,West,1,25.99,0.0,13.49
ORD01020,2024-05-04,CUST0041,Wireless Laser Presenter,Electronics,West,5,109.2,0.05,61.7
ORD01245,2024-05-04,CUST0158,Dual Monitor Arm,Technology,East,2,125.99,0.3,21.99
ORD00457,2024-05-05,CUST0241,Document Folder Set,Office Supplies,East,1,16.99,0.0,9.99
ORD00897,2024-05-05,CUST0311,Mechanical Keyboard,Technology,North,1,71.99,0.1,25.99
ORD01890,2024-05-05,CUST0008,Noise-Canceling Headset,Technology,South,1,116.99,0.1,38.99
ORD02097,2024-05-05,CUST0004,Bookshelf 4-Tier,Furniture,West,1,83.99,0.3,1.99
ORD02156,2024-05-05,CUST0374,Ballpoint Pens (Pack of 12),Office Supplies,North,5,38.21,0.15,22.21
ORD02949,2024-05-05,CUST0125,Permanent Sticky Notes,Office Supplies,East,1,6.64,0.05,
ORD00586,2024-05-06,CUST0089,Bookshelf 4-Tier,Furniture,East,1,107.99,0.1,25.99
ORD01550,2024-05-06,CUST0161,Whiteboard Markers,Office Supplies,North,6,68.94,0.0,41.94
ORD02850,2024-05-06,CUST0311,Bookshelf 4-Tier,Furniture,East,1,113.99,0.05,31.99
ORD01076,2024-05-07,CUST0132,Ballpoint Pens (Pack of 12),Office Supplies,West,2,16.18,0.1,9.78
ORD00144,2024-05-08,CUST0357,Lumbar Support Cushion,Furniture,South,1,22.49,0.25,8.49
ORD01426,2024-05-08,CUST0020,HD Webcam 1080p,Technology,East,1,50.99,0.15,18.99
ORD02129,2024-05-08,CUST0079,HD Webcam 1080p,Technology,East,3,161.97,0.1,65.97
ORD02418,2024-05-08,CUST0331,Bookshelf 4-Tier,Furniture,East,2,227.98,0.05,63.98
ORD00616,2024-05-09,CUST0017,Whiteboard Markers,Office Supplies,North,1,11.49,0.0,6.99
ORD01618,2024-05-09,CUST0108,Wireless Laser Presenter,Electronics,North,1,20.69,0.1,11.19
ORD00344,2024-05-10,CUST0238,Standing Desk Converter,Furniture,East,2,449.98,0.1,99.98
ORD01505,2024-05-10,CUST0061,Adjustable Footrest,Furniture,North,3,99.72,0.05,45.72
ORD02158,2024-05-10,CUST0233,Heavy-Duty Stapler,Office Supplies,West,3,50.97,0.15,25.47
ORD00917,2024-05-11,CUST0072,Surge Protector Power Strip,Electronics,North,1,25.99,0.0,13.49
ORD01006,2024-05-11,CUST0087,HD Webcam 1080p,Technology,West,1,59.99,0.0,27.99
ORD01221,2024-05-11,CUST0179,Laptop Stand,Technology,South,7,251.94,0.1,97.94
ORD01229,2024-05-11,CUST0068,Heavy-Duty Stapler,Office Supplies,South,6,89.95,0.25,38.95
ORD01731,2024-05-11,CUST0167,HDMI Cable 4K (6ft),Electronics,North,5,74.95,0.0,50.95
ORD00969,2024-05-12,CUST0238,Laptop Stand,Technology,South,1,39.99,0.0,17.99
ORD01074,2024-05-12,CUST0002,Noise-Canceling Headset,Technology,East,1,103.99,0.2,25.99
ORD00598,2024-05-13,CUST0244,Bluetooth Speaker,Electronics,East,1,49.99,0.0,21.99
ORD01044,2024-05-13,CUST0031,Bookshelf 4-Tier,Furniture,West,4,455.96,0.05,127.96
ORD01913,2024-05-13,CUST0044,Portable Power Bank 20000mAh,Electronics,East,3,119.97,0.0,55.47
ORD02604,2024-05-13,CUST0130,Spiral Notebooks (3-Pack),Office Supplies,North,2,22.48,0.25,10.88
ORD00788,2024-05-14,CUST0002,Bookshelf 4-Tier,Furniture,South,5,599.95,0.0,189.95
ORD01034,2024-05-14,CUST0068,Spiral Notebooks (3-Pack),Office Supplies,East,3,38.22,0.15,20.82
ORD01035,2024-05-14,CUST0026,Laptop Stand,Technology,South,1,39.99,0.0,17.99
ORD01429,2024-05-14,CUST0079,Desk Organizer Mesh,Furniture,East,4,89.96,0.1,43.96
ORD00320,2024-05-15,CUST0356,Whiteboard Markers,Office Supplies,South,3,34.47,0.0,20.97
ORD00868,2024-05-15,CUST0286,USB-C Docking Station,Technology,West,1,134.99,0.1,39.99
ORD00955,2024-05-15,CUST0007,Ballpoint Pens (Pack of 12),Office Supplies,East,4,32.36,0.1,19.56
ORD01141,2024-05-15,CUST0022,USB-C Docking Station,Technology,West,3,449.97,0.0,164.97
ORD01300,2024-05-15,CUST0122,Spiral Notebooks (3-Pack),Office Supplies,North,4,50.97,0.15,27.77
ORD01887,2024-05-15,CUST0004,A4 Printer Paper (Ream),Office Supplies,West,1,11.69,0.1,4.89
ORD00124,2024-05-16,CUST0288,Filing Cabinet,Furniture,South,2,303.98,0.05,79.98
ORD00510,2024-05-16,CUST0056,Noise-Canceling Headset,Technology,South,1,116.99,0.1,38.99
ORD01070,2024-05-16,CUST0209,Standing Desk Converter,Furniture,North,1,224.99,0.1,49.99
ORD00907,2024-05-17,CUST0002,Portable Power Bank 20000mAh,Electronics,South,2,75.98,0.05,32.98
ORD01901,2024-05-17,CUST0150,Adjustable Footrest,Furniture,South,6,209.94,0.0,101.94
ORD02020,2024-05-17,CUST0377,Filing Cabinet,Furniture,East,1,159.99,0.0,47.99
ORD02878,2024-05-17,CUST0048,Ballpoint Pens (Pack of 12),Office Supplies,East,1,8.54,0.05,5.34
ORD00114,2024-05-18,CUST0358,Filing Cabinet,Furniture,South,3,383.98,0.2,47.98
ORD00735,2024-05-18,CUST0093,External SSD 1TB,Technology,North,4,479.96,0.0,179.96
ORD00947,2024-05-18,CUST0078,Filing Cabinet,Furniture,East,1,143.99,0.1,31.99
ORD01198,2024-05-18,CUST0004,HD Webcam 1080p,Technology,West,6,359.94,0.0,167.94
ORD01216,2024-05-18,CUST0001,HD Webcam 1080p,Technology,South,2,119.98,0.0,55.98
ORD01990,2024-05-18,CUST0095,Document Folder Set,Office Supplies,West,5,84.95,0.0,49.95
ORD02116,2024-05-18,CUST0329,Standing Desk Converter,Furniture,South,5,1249.95,0.0,374.95
ORD02957,2024-05-18,CUST0185,Document Folder Set,Office Supplies,North,6,101.94,0.0,59.94
ORD00910,2024-05-19,CUST0376,HD Webcam 1080p,Technology,South,2,119.98,0.0,55.98
ORD01000,2024-05-19,CUST0331,Surge Protector Power Strip,Electronics,North,3,77.97,0.0,40.47
ORD01980,2024-05-19,CUST0001,Whiteboard Markers,Office Supplies,East,1,10.92,0.05,6.42
ORD02200,2024-05-19,CUST0025,Bluetooth Speaker,Electronics,East,1,39.99,0.2,11.99
ORD02444,2024-05-19,CUST0162,A4 Printer Paper (Ream),Office Supplies,South,2,25.98,0.0,12.38
ORD00282,2024-05-20,CUST0304,Mechanical Keyboard,Technology,South,1,79.99,0.0,33.99
ORD01106,2024-05-20,CUST0015,HD Webcam 1080p,Technology,East,3,170.97,0.05,74.97
ORD01442,2024-05-20,CUST0278,Bluetooth Speaker,Electronics,West,6,299.94,0.0,131.94
ORD01688,2024-05-20,CUST0078,USB-C Docking Station,Technology,East,1,127.49,0.15,32.49
ORD02029,2024-05-20,CUST0025,Adjustable Footrest,Furniture,West,1,34.99,0.0,16.99
ORD02775,2024-05-20,CUST0007,USB-C Docking Station,Technology,West,3,449.97,0.0,164.97
ORD02917,2024-05-20,CUST0021,Adjustable Footrest,Furniture,East,7,244.93,0.0,118.93
ORD00255,2024-05-21,CUST0143,Wireless Laser Presenter,Electronics,South,2,39.08,0.15,20.08
ORD00949,2024-05-21,CUST0140,Adjustable Footrest,Furniture,South,8,279.92,0.0,135.92
ORD01534,2024-05-21,CUST0195,Surge Protector Power Strip,Electronics,South,1,25.99,0.0,13.49
ORD01552,2024-05-21,CUST0010,A4 Printer Paper (Ream),Office Supplies,West,3,38.97,0.0,18.57
ORD01822,2024-05-21,CUST0270,HDMI Cable 4K (6ft),Electronics,North,1,12.74,0.15,7.94
ORD02159,2024-05-21,CUST0125,Bookshelf 4-Tier,Furniture,East,1,119.99,0.0,37.99
ORD02934,2024-05-21,CUST0028,Lumbar Support Cushion,Furniture,East,1,25.49,0.15,11.49
ORD01427,2024-05-22,CUST0080,Surge Protector Power Strip,Electronics,North,1,22.09,0.15,9.59
ORD00453,2024-05-23,CUST0011,A4 Printer Paper (Ream),Office Supplies,South,1,11.69,0.1,4.89
ORD00885,2024-05-23,CUST0013,HD Webcam 1080p,Technology,North,2,107.98,,43.98
ORD02146,2024-05-23,CUST0372,HD Webcam 1080p,Technology,East,4,191.97,0.2,63.97
ORD02325,2024-05-23,CUST0027,Lumbar Support Cushion,Furniture,West,5,149.95,0.0,79.95
ORD02415,2024-05-23,CUST0262,A4 Printer Paper (Ream),Office Supplies,West,1,12.99,0.0,6.19
ORD02784,2024-05-24,CUST0093,A4 Printer Paper (Ream),Office Supplies,West,2,25.98,0.0,12.38
ORD00670,2024-05-25,CUST0379,Lumbar Support Cushion,Furniture,North,1,25.49,0.15,11.49
ORD00942,2024-05-25,CUST0181,HDMI Cable 4K (6ft),Electronics,East,1,14.99,0.0,10.19
ORD01193,2024-05-25,CUST0040,External SSD 1TB,Technology,East,1,107.99,0.1,32.99
ORD01539,2024-05-25,CUST0270,Mechanical Keyboard,Technology,South,4,319.96,0.0,135.96
ORD01699,2024-05-25,CUST0022,Spiral Notebooks (3-Pack),Office Supplies,South,2,26.98,0.1,15.38
ORD02390,2024-05-25,CUST0149,A4 Printer Paper (Ream),Office Supplies,West,3,33.12,0.15,12.72
ORD00233,2024-05-26,CUST0109,Bluetooth Speaker,Electronics,South,1,49.99,0.0,21.99
ORD00645,2024-05-26,CUST0011,Wireless Laser Presenter,Electronics,East,3,58.62,0.15,30.12
ORD00894,2024-05-26,CUST0230,Wireless Charging Pad,Electronics,North,8,227.92,0.05,111.92
ORD00962,2024-05-26,CUST0022,Wireless Laser Presenter,Electronics,West,1,20.69,0.1,11.19
ORD01989,2024-05-26,CUST0343,Bookshelf 4-Tier,Furniture,South,2,203.98,0.15,39.98
ORD01979,2024-05-27,CUST0045,Adjustable Footrest,Furniture,East,1,29.74,0.15,11.74
ORD00591,2024-05-28,CUST0106,Desk Organizer Mesh,Furniture,North,1,18.74,0.25,7.24
ORD00724,2024-05-28,CUST0035,Dual Monitor Arm,Technology,West,5,382.46,0.15,122.46
ORD02137,2024-05-28,CUST0020,HD Webcam 1080p,Technology,East,3,170.97,0.05,74.97
ORD02811,2024-05-28,CUST0148,Lumbar Support Cushion,Furniture,West,1,25.49,0.15,11.49
ORD00242,2024-05-29,CUST0318,Laptop Stand,Technology,East,1,39.99,0.0,17.99
ORD01282,2024-05-29,CUST0037,Portable Power Bank 20000mAh,Electronics,West,5,169.96,0.15,62.46
ORD02526,2024-05-29,CUST0107,Mechanical Keyboard,Technology,East,4,303.96,0.05,119.96
ORD02797,2024-05-29,CUST0321,Adjustable Footrest,Furniture,East,1,34.99,0.0,16.99
ORD01043,2024-05-30,CUST0002,USB-C Docking Station,Technology,North,1,142.49,0.05,47.49
ORD01486,2024-05-30,CUST0334,Whiteboard Markers,Office Supplies,South,2,17.23,0.25,8.23
ORD01413,2024-05-31,CUST0009,Whiteboard Markers,Office Supplies,West,3,34.47,0.0,20.97
ORD01766,2024-05-31,CUST0293,Desk Organizer Mesh,Furniture,East,2,44.98,0.1,21.98
ORD02084,2024-05-31,CUST0307,Standing Desk Converter,Furniture,North,1,249.99,0.0,74.99
ORD02890,2024-05-31,CUST0118,HD Webcam 1080p,Technology,South,3,152.97,0.15,56.97
ORD01202,2024-06-01,CUST0148,Standing Desk Converter,Furniture,West,4,999.96,0.0,299.96
ORD01568,2024-06-01,CUST0368,Spiral Notebooks (3-Pack),Office Supplies,West,1,14.99,0.0,9.19
ORD02562,2024-06-01,CUST0010,Surge Protector Power Strip,Electronics,North,5,123.45,0.05,60.95
ORD00087,2024-06-02,CUST0166,USB-C Docking Station,Technology,West,1,112.49,0.25,17.49
ORD00774,2024-06-02,CUST0001,Desk Organizer Mesh,Furniture,North,1,23.74,0.05,12.24
ORD01838,2024-06-02,CUST0193,Document Folder Set,Office Supplies,East,1,15.29,0.1,8.29
ORD02024,2024-06-02,CUST0082,Whiteboard Markers,Office Supplies,South,2,19.53,0.15,10.53
ORD00123,2024-06-03,CUST0033,HD Webcam 1080p,Technology,South,2,83.99,0.3,19.99
ORD00190,2024-06-03,CUST0005,Ergonomic Office Chair,Furniture,North,4,799.96,0.0,247.96
ORD00895,2024-06-03,CUST0048,Whiteboard Markers,Office Supplies,West,8,,0.15,42.13
ORD01665,2024-06-03,CUST0008,Bookshelf 4-Tier,Furniture,West,2,239.98,0.0,75.98
ORD01744,2024-06-03,CUST0096,Adjustable Footrest,Furniture,South,5,174.95,0.0,84.95
ORD01848,2024-06-03,CUST0197,Heavy-Duty Stapler,Office Supplies,West,3,53.97,0.1,28.47
ORD02070,2024-06-03,CUST0151,Portable Power Bank 20000mAh,Electronics,North,1,39.99,0.0,18.49
ORD02280,2024-06-03,CUST0058,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.24,0.05,8.44
ORD02335,2024-06-03,CUST0087,Bluetooth Speaker,Electronics,East,2,99.98,0.0,43.98
ORD02589,2024-06-03,CUST0339,HD Webcam 1080p,Technology,North,1,59.99,0.0,27.99
ORD02688,2024-06-03,CUST0053,USB-C Docking Station,Technology,North,1,104.99,0.3,9.99
ORD01878,2024-06-04,CUST0112,Dual Monitor Arm,Technology,East,1,89.99,0.0,37.99
ORD00262,2024-06-05,CUST0115,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0.0,5.79
ORD00805,2024-06-05,CUST0076,HDMI Cable 4K (6ft),Electronics,South,1,13.49,0.1,8.69
ORD01322,2024-06-05,CUST0063,Whiteboard Markers,Office Supplies,East,1,11.49,0.0,6.99
ORD01575,2024-06-05,CUST0005,Portable Power Bank 20000mAh,Electronics,East,3,113.97,0.05,49.47
ORD02110,2024-06-05,CUST0041,HDMI Cable 4K (6ft),Electronics,North,2,25.48,0.15,15.88
ORD02908,2024-06-05,CUST0293,Dual Monitor Arm,Technology,East,2,170.98,0.05,66.98
ORD00356,2024-06-06,CUST0218,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0.0,18.38
ORD00747,2024-06-07,CUST0149,Mechanical Keyboard,Technology,South,4,255.97,0.2,71.97
ORD01191,2024-06-07,CUST0163,Mechanical Keyboard,Technology,East,1,79.99,0.0,33.99
ORD01498,2024-06-07,CUST0215,Whiteboard Markers,Office Supplies,East,1,11.49,0.0,6.99
ORD01721,2024-06-07,CUST0157,Lumbar Support Cushion,Furniture,North,1,29.99,0.0,15.99
ORD01381,2024-06-08,CUST0275,Wireless Charging Pad,Electronics,North,2,56.98,0.05,27.98
ORD01666,2024-06-08,CUST0015,Desk Organizer Mesh,Furniture,West,7,174.93,0.0,94.43
ORD01985,2024-06-08,CUST0231,Laptop Stand,Technology,North,4,135.97,0.15,47.97
ORD02869,2024-06-08,CUST0003,Document Folder Set,Office Supplies,North,2,32.28,0.05,18.28
ORD01149,2024-06-09,CUST0121,Dual Monitor Arm,Technology,West,1,89.99,0.0,37.99
ORD01659,2024-06-09,CUST0233,USB-C Docking Station,Technology,South,6,854.94,0.05,284.94
ORD02318,2024-06-09,CUST0015,Laptop Stand,Technology,West,3,95.98,0.2,29.98
ORD02453,2024-06-09,CUST0142,Portable Power Bank 20000mAh,Electronics,South,1,39.99,0.0,18.49
ORD00567,2024-06-10,CUST0250,Ergonomic Office Chair,Furniture,South,3,599.97,0.0,185.97
ORD02427,2024-06-10,CUST0009,Noise-Canceling Headset,Technology,West,4,493.96,0.05,181.96
ORD02522,2024-06-10,CUST0314,Wireless Charging Pad,Electronics,West,1,29.99,0.0,15.49
ORD00285,2024-06-11,CUST0047,Ergonomic Office Chair,Furniture,North,1,199.99,0.0,61.99
ORD00482,2024-06-11,CUST0243,HD Webcam 1080p,Technology,East,1,47.99,0.2,15.99
ORD01571,2024-06-11,CUST0289,HDMI Cable 4K (6ft),Electronics,South,2,28.48,0.05,18.88
ORD02322,2024-06-11,CUST0016,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.54,0.05,5.34
ORD02577,2024-06-11,CUST0328,Surge Protector Power Strip,Electronics,West,4,103.96,0.0,53.96
ORD00416,2024-06-12,CUST0367,Bluetooth Speaker,Electronics,West,5,212.46,0.15,72.46
ORD00741,2024-06-12,CUST0228,Surge Protector Power Strip,Electronics,South,2,51.98,0.0,26.98
ORD02242,2024-06-12,CUST0019,A4 Printer Paper (Ream),Office Supplies,East,1,12.99,0.0,6.19
ORD00494,2024-06-13,CUST0228,Portable Power Bank 20000mAh,Electronics,South,1,39.99,0.0,18.49
ORD00603,2024-06-13,CUST0351,Permanent Sticky Notes,Office Supplies,East,5,31.46,0.1,20.46
ORD00399,2024-06-14,CUST0147,USB-C Docking Station,Technology,South,1,119.99,0.2,24.99
ORD01266,2024-06-15,CUST0314,Desk Organizer Mesh,Furniture,South,2,44.98,0.1,21.98
ORD01826,2024-06-15,CUST0291,Heavy-Duty Stapler,Office Supplies,East,2,33.98,0.15,16.98
ORD02737,2024-06-15,CUST0053,Adjustable Footrest,Furniture,West,2,66.48,0.05,30.48
ORD00293,2024-06-16,CUST0081,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.24,0.05,8.44
ORD01718,2024-06-16,CUST0377,Bluetooth Speaker,Electronics,West,7,279.94,0.2,83.94
ORD02215,2024-06-16,CUST0200,Portable Power Bank 20000mAh,Electronics,West,6,191.95,0.2,62.95
ORD02291,2024-06-16,CUST0011,Bluetooth Speaker,Electronics,West,9,382.42,0.15,130.42
ORD00359,2024-06-17,CUST0096,Filing Cabinet,Furniture,East,2,319.98,0.0,95.98
ORD01396,2024-06-17,CUST0204,Surge Protector Power Strip,Electronics,East,3,74.07,0.05,36.57
ORD00610,2024-06-18,CUST0074,Wireless Laser Presenter,Electronics,East,1,19.54,0.15,10.04
ORD02370,2024-06-18,CUST0021,Permanent Sticky Notes,Office Supplies,East,3,20.97,0.0,14.37
ORD00517,2024-06-19,CUST0361,Filing Cabinet,Furniture,South,1,151.99,0.05,39.99
ORD00530,2024-06-19,CUST0186,Whiteboard Markers,Office Supplies,East,1,11.49,0.0,6.99
ORD00551,2024-06-19,CUST0007,Ergonomic Office Chair,Furniture,East,1,169.99,0.15,31.99
