Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD00990,2/15/2024,CUST0152,A4 Printer Paper (Ream),Office Supplies,North,2,19.48,0.25,5.88
ORD01705,2/15/2024,CUST0122,Standing Desk Converter,Furniture,South,2,499.98,0,149.98
ORD02311,2/15/2024,CUST0008,Heavy-Duty Stapler,Office Supplies,South,1,13.99,0.3,5.49
ORD00695,2/16/2024,CUST0104,Permanent Sticky Notes,Office Supplies,West,2,13.98,0,9.58
ORD01186,2/16/2024,CUST0169,External SSD 1TB,Technology,South,1,101.99,0.15,26.99
ORD01771,2/16/2024,CUST0133,Noise-Canceling Headset,Technology,South,1,129.99,0,51.99
ORD01816,2/16/2024,CUST0009,Spiral Notebooks (3-Pack),Office Supplies,North,2,26.98,0.1,15.38
ORD01860,2/16/2024,CUST0020,Adjustable Footrest,Furniture,East,1,29.74,0.15,11.74
ORD02004,2/16/2024,CUST0060,Wireless Charging Pad,Electronics,North,3,71.98,0.2,28.48
ORD01279,2/17/2024,CUST0094,Laptop Stand,Technology,East,3,107.97,0.1,41.97
ORD01648,2/17/2024,CUST0073,Heavy-Duty Stapler,Office Supplies,North,4,75.96,0.05,41.96
ORD01948,2/17/2024,CUST0089,HDMI Cable 4K (6ft),Electronics,North,3,44.97,0,30.57
ORD02248,2/17/2024,CUST0241,Ballpoint Pens (Pack of 12),Office Supplies,South,3,26.97,0,17.37
ORD02306,2/17/2024,CUST0227,Standing Desk Converter,Furniture,East,1,237.49,0.05,62.49
ORD02324,2/17/2024,CUST0183,HDMI Cable 4K (6ft),Electronics,South,1,11.99,0.2,7.19
ORD02813,2/17/2024,CUST0016,Standing Desk Converter,Furniture,South,1,212.49,0.15,37.49
ORD00563,2/18/2024,CUST0006,External SSD 1TB,Technology,East,1,119.99,0,44.99
ORD00627,2/18/2024,CUST0133,USB-C Docking Station,Technology,East,2,284.98,0.05,94.98
ORD01158,2/18/2024,CUST0227,Ballpoint Pens (Pack of 12),Office Supplies,South,1,7.64,0.15,4.44
ORD02171,2/18/2024,CUST0221,USB-C Docking Station,Technology,North,1,127.49,0.15,32.49
ORD00077,2/19/2024,CUST0205,Surge Protector Power Strip,Electronics,West,2,41.58,0.2,16.58
ORD00362,2/19/2024,CUST0158,HD Webcam 1080p,Technology,South,1,53.99,0.1,21.99
ORD02089,2/19/2024,CUST0220,Whiteboard Markers,Office Supplies,North,5,57.45,0,34.95
ORD02235,2/19/2024,CUST0061,USB-C Docking Station,Technology,North,1,149.99,0,54.99
ORD02948,2/19/2024,CUST0376,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0,18.38
ORD02971,2/19/2024,CUST0078,Laptop Stand,Technology,North,2,79.98,0,35.98
ORD02858,2/20/2024,CUST0008,Whiteboard Markers,Office Supplies,South,1,11.49,0,6.99
ORD00028,2/21/2024,CUST0019,USB-C Docking Station,Technology,South,2,239.98,0.2,49.98
ORD00050,2/21/2024,CUST0362,A4 Printer Paper (Ream),Office Supplies,West,8,88.33,0.15,33.93
ORD00093,2/21/2024,CUST0098,Spiral Notebooks (3-Pack),Office Supplies,South,3,44.97,0,27.57
ORD00970,2/21/2024,CUST0309,Heavy-Duty Stapler,Office Supplies,South,4,67.97,0.15,33.97
ORD01854,2/21/2024,CUST0012,Spiral Notebooks (3-Pack),Office Supplies,East,5,52.46,0.3,23.46
ORD02803,2/21/2024,CUST0139,Permanent Sticky Notes,Office Supplies,South,3,20.97,0,14.37
ORD02288,2/22/2024,CUST0154,Mechanical Keyboard,Technology,South,2,159.98,0,67.98
ORD02653,2/22/2024,CUST0012,Dual Monitor Arm,Technology,West,3,242.97,0.1,86.97
ORD02812,2/22/2024,CUST0311,Dual Monitor Arm,Technology,East,5,337.46,0.25,77.46
ORD00060,2/23/2024,CUST0047,Permanent Sticky Notes,Office Supplies,North,2,10.48,0.25,6.08
ORD00351,2/23/2024,CUST0179,Dual Monitor Arm,Technology,North,3,242.97,0.1,86.97
ORD01753,2/23/2024,CUST0054,HDMI Cable 4K (6ft),Electronics,West,1,13.49,0.1,8.69
ORD01908,2/23/2024,CUST0060,Filing Cabinet,Furniture,North,1,143.99,0.1,31.99
ORD02868,2/23/2024,CUST0047,Ballpoint Pens (Pack of 12),Office Supplies,East,2,15.28,0.15,8.88
ORD02980,2/23/2024,CUST0001,Mechanical Keyboard,Technology,North,1,79.99,0,33.99
ORD00540,2/24/2024,CUST0007,A4 Printer Paper (Ream),Office Supplies,North,5,64.95,0,30.95
ORD00126,2/25/2024,CUST0002,Spiral Notebooks (3-Pack),Office Supplies,West,2,20.99,0.3,9.39
ORD01710,2/25/2024,CUST0018,External SSD 1TB,Technology,North,3,251.98,0.3,26.98
ORD01904,2/25/2024,CUST0198,A4 Printer Paper (Ream),Office Supplies,West,1,11.69,0.1,4.89
ORD02494,2/25/2024,CUST0003,Ballpoint Pens (Pack of 12),Office Supplies,North,4,26.97,0.25,14.17
ORD02787,2/25/2024,CUST0023,Dual Monitor Arm,Technology,South,3,256.47,0.05,100.47
ORD02830,2/25/2024,CUST0088,Filing Cabinet,Furniture,East,3,479.97,0,143.97
ORD00134,2/26/2024,CUST0129,A4 Printer Paper (Ream),Office Supplies,North,3,38.97,0,18.57
ORD01173,2/26/2024,CUST0375,Ballpoint Pens (Pack of 12),Office Supplies,North,1,7.64,0.15,4.44
ORD01214,2/26/2024,CUST0221,Bluetooth Speaker,Electronics,North,2,84.98,0.15,28.98
ORD02096,3/21/2023,CUST0143,Desk Organizer Mesh,Furniture,East,1,17.49,0.3,5.99
ORD01359,2/26/2024,CUST0204,Adjustable Footrest,Furniture,East,1,34.99,0,16.99
ORD00051,2/27/2024,CUST0001,Ballpoint Pens (Pack of 12),Office Supplies,West,2,16.18,0.1,9.78
ORD00818,2/27/2024,CUST0231,USB-C Docking Station,Technology,East,1,142.49,0.05,47.49
ORD00768,2/28/2024,CUST0329,Mechanical Keyboard,Technology,South,3,239.97,0,101.97
ORD01856,2/28/2024,CUST0209,A4 Printer Paper (Ream),Office Supplies,West,4,36.37,0.3,9.17
ORD02373,2/28/2024,CUST0013,Dual Monitor Arm,Technology,West,9,728.92,0.1,260.92
ORD02614,2/28/2024,CUST0106,External SSD 1TB,Technology,West,1,119.99,0,44.99
ORD02763,2/28/2024,CUST0322,Mechanical Keyboard,Technology,South,4,319.96,0,135.96
ORD01051,2/29/2024,CUST0056,A4 Printer Paper (Ream),Office Supplies,East,2,22.08,0.15,8.48
ORD01195,2/29/2024,CUST0166,Ergonomic Office Chair,Furniture,North,3,599.97,0,185.97
ORD02445,2/29/2024,CUST0063,Ballpoint Pens (Pack of 12),Office Supplies,North,6,40.45,0.25,21.25
ORD00290,3/1/2024,CUST0193,Portable Power Bank 20000mAh,Electronics,West,4,135.97,0.15,49.97
ORD00404,3/1/2024,CUST0075,Adjustable Footrest,Furniture,East,3,104.97,0,50.97
ORD01170,3/1/2024,CUST0029,Wireless Laser Presenter,Electronics,South,2,41.38,0.1,22.38
ORD01184,3/1/2024,CUST0107,Wireless Charging Pad,Electronics,East,1,29.99,0,15.49
ORD02161,3/1/2024,CUST0219,Dual Monitor Arm,Technology,West,1,76.49,0.15,24.49
ORD02263,3/1/2024,CUST0322,Wireless Laser Presenter,Electronics,North,2,39.08,0.15,20.08
ORD02668,3/1/2024,CUST0258,Bookshelf 4-Tier,Furniture,West,1,101.99,0.15,19.99
ORD01039,3/2/2024,CUST0268,Spiral Notebooks (3-Pack),Office Supplies,South,2,20.99,0.3,9.39
ORD01484,3/2/2024,CUST0124,Ergonomic Office Chair,Furniture,South,6,1139.94,0.05,311.94
ORD00183,3/3/2024,CUST0038,Bookshelf 4-Tier,Furniture,North,7,797.93,0.05,223.93
ORD00550,3/3/2024,CUST0179,Portable Power Bank 20000mAh,Electronics,South,5,169.96,0.15,62.46
ORD01686,3/3/2024,CUST0001,Adjustable Footrest,Furniture,North,1,31.49,0.1,13.49
ORD02289,3/3/2024,CUST0361,USB-C Docking Station,Technology,North,1,142.49,0.05,47.49
ORD00866,3/4/2024,CUST0016,Bookshelf 4-Tier,Furniture,East,4,431.96,0.1,103.96
ORD01165,3/4/2024,CUST0094,Noise-Canceling Headset,Technology,North,5,649.95,0,259.95
ORD01350,3/4/2024,CUST0122,Whiteboard Markers, Furniture,East,4,45.96,0,27.96
ORD02104,3/4/2024,CUST0130,Lumbar Support Cushion,Furniture,West,2,56.98,0.05,28.98
ORD02126,3/4/2024,CUST0252,Noise-Canceling Headset,Technology,South,1,129.99,0,51.99
ORD02498,3/4/2024,CUST0050,Ergonomic Office Chair,Furniture,South,1,179.99,0.1,41.99
ORD00437,3/5/2024,CUST0020,Portable Power Bank 20000mAh,Electronics,North,10,379.91,0.05,164.91
ORD00456,3/5/2024,CUST0358,HDMI Cable 4K (6ft),Electronics,West,2,29.98,0,20.38
ORD00642,3/5/2024,CUST0193,Lumbar Support Cushion,Furniture,South,2,56.98,0.05,28.98
ORD00749,3/5/2024,CUST0042,Whiteboard Markers,Office Supplies,South,1,9.19,0.2,4.69
ORD01645,3/5/2024,CUST0269,USB-C Docking Station,Technology,East,1,149.99,0,54.99
ORD02113,3/5/2024,CUST0129,Standing Desk Converter,Furniture,North,2,399.98,0.2,49.98
ORD02245,3/5/2024,CUST0223,HD Webcam 1080p,Technology,East,2,119.98,0,55.98
ORD02929,3/5/2024,CUST0007,Permanent Sticky Notes,Office Supplies,North,1,6.99,0,4.79
ORD02985,3/5/2024,CUST0371,Wireless Charging Pad,Electronics,South,8,239.92,0,123.92
ORD02944,3/6/2024,CUST0163,Ergonomic Office Chair,Furniture,North,1,199.99,0,61.99
ORD00080,3/7/2024,CUST0030,Laptop Stand,Technology,East,1,29.99,0.25,7.99
ORD00159,3/7/2024,CUST0113,Whiteboard Markers,Office Supplies,South,2,21.83,0.05,12.83
ORD01968,3/7/2024,CUST0005,Standing Desk Converter,Furniture,South,2,499.98,0,149.98
ORD02613,3/7/2024,CUST0272,External SSD 1TB,Technology,North,4,455.96,0.05,155.96
ORD00982,3/8/2024,CUST0296,Surge Protector Power Strip,Electronics,East,2,51.98,0,26.98
ORD01062,3/8/2024,CUST0371,Laptop Stand,Technology,West,1,37.99,0.05,15.99
ORD01290,3/8/2024,CUST0101,Laptop Stand,Technology,South,3,101.97,0.15,35.97
ORD01691,3/8/2024,CUST0068,HD Webcam 1080p,Technology,North,3,143.98,0.2,47.98
ORD02133,3/8/2024,CUST0171,Portable Power Bank 20000mAh,Electronics,West,1,31.99,0.2,10.49
ORD02805,3/8/2024,CUST0071,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.99,0,9.19
ORD02846,3/8/2024,CUST0126,Wireless Charging Pad,Electronics,North,6,179.94,0,92.94
ORD01093,3/9/2024,CUST0353,Heavy-Duty Stapler,Office Supplies,North,2,33.98,0.15,16.98
ORD01241,3/9/2024,CUST0045,Adjustable Footrest,Furniture,West,1,31.49,0.1,13.49
ORD02424,3/9/2024,CUST0306,Ergonomic Office Chair,Furniture,South,2,339.98,0.15,63.98
ORD02461,3/9/2024,CUST0126,Whiteboard Markers,Office Supplies,East,2,17.23,0.25,8.23
ORD01365,3/10/2024,CUST0019,Laptop Stand,Technology,South,4,159.96,0,71.96
ORD02416,3/10/2024,CUST0334,Permanent Sticky Notes,Office Supplies,South,1,5.59,0.2,3.39
ORD00923,3/11/2024,CUST0188,Heavy-Duty Stapler,Office Supplies,North,2,39.98,0,22.98
ORD01145,3/11/2024,CUST0303,Document Folder Set,Office Supplies,South,2,33.98,0,19.98
ORD01500,3/11/2024,CUST0012,Ergonomic Office Chair,Furniture,East,1,199.99,0,61.99
ORD01595,3/11/2024,CUST0008,Bookshelf 4-Tier,Furniture,East,1,119.99,0,37.99
ORD01685,3/11/2024,CUST0050,Lumbar Support Cushion,Furniture,North,1,29.99,0,15.99
ORD02527,3/11/2024,CUST0372,Document Folder Set,Office Supplies,North,5,76.45,0.1,41.45
ORD02848,3/11/2024,CUST0230,Noise-Canceling Headset,Technology,North,3,389.97,0,155.97
ORD01147,3/12/2024,CUST0085,Bookshelf 4-Tier,Furniture,West,1,119.99,0,37.99
ORD01628,3/12/2024,CUST0137,Desk Organizer Mesh,Furniture,West,6,142.44,0.05,73.44
ORD02189,3/12/2024,CUST0230,Lumbar Support Cushion,Furniture,East,2,59.98,0,31.98
ORD02712,3/12/2024,CUST0099,Ergonomic Office Chair,Furniture,West,9,1799.91,0,557.91
ORD00830,3/13/2024,CUST0188,Document Folder Set,Office Supplies,South,1,16.99,0,9.99
ORD01213,3/13/2024,CUST0030,Desk Organizer Mesh,Furniture,East,2,49.98,0,26.98
ORD02757,3/13/2024,CUST0012,Desk Organizer Mesh,Furniture,South,4,99.96,0,53.96
ORD01391,3/14/2024,CUST0051,A4 Printer Paper (Ream),Office Supplies,North,7,86.38,0.05,38.78
ORD00397,3/15/2024,CUST0044,Dual Monitor Arm,Technology,East,1,80.99,0.1,28.99
ORD00506,3/15/2024,CUST0356,Ergonomic Office Chair,Furniture,East,3,449.98,0.25,35.98
ORD01303,3/15/2024,CUST0363,Whiteboard Markers,Office Supplies,East,1,11.49,0,6.99
ORD01304,3/15/2024,CUST0029,Mechanical Keyboard,Technology,North,1,79.99,0,33.99
ORD00062,3/16/2024,CUST0240,Ballpoint Pens (Pack of 12),Office Supplies,South,2,17.98,0,11.58
ORD00178,3/16/2024,CUST0008,Permanent Sticky Notes,Office Supplies,East,3,20.97,0,14.37
ORD01944,3/16/2024,CUST0005,Spiral Notebooks (3-Pack),Office Supplies,South,8,107.93,0.1,61.53
ORD02031,3/16/2024,CUST0001,Spiral Notebooks (3-Pack),Office Supplies,South,2,29.98,0,18.38
ORD00256,3/17/2024,CUST0011,Dual Monitor Arm,Technology,West,2,179.98,0,75.98
ORD01217,3/17/2024,CUST0015,Adjustable Footrest,Furniture,North,2,66.48,0.05,30.48
ORD01769,3/17/2024,CUST0259,Adjustable Footrest,Furniture,North,1,34.99,0,16.99
ORD02553,3/17/2024,CUST0298,Ballpoint Pens (Pack of 12),Office Supplies,South,7,59.78,0.05,37.38
ORD02930,3/17/2024,CUST0007,Ergonomic Office Chair,Furniture,South,1,199.99,0,61.99
ORD02157,3/18/2024,CUST0007,Document Folder Set,Office Supplies,South,1,15.29,0.1,8.29
ORD01692,3/19/2024,CUST0355,Permanent Sticky Notes,Office Supplies,South,1,6.64,0.05,4.44
ORD01927,3/19/2024,CUST0050,Noise-Canceling Headset,Technology,East,3,389.97,0,155.97
ORD02739,3/19/2024,CUST0277,Ergonomic Office Chair,Furniture,North,3,569.97,0.05,155.97
ORD00407,3/20/2024,CUST0008,Heavy-Duty Stapler,Office Supplies,South,3,50.97,0.15,25.47
ORD01018,3/20/2024,CUST0158,Mechanical Keyboard,Technology,South,2,159.98,0,67.98
ORD01273,3/20/2024,CUST0062,Surge Protector Power Strip,Electronics,North,1,25.99,0,13.49
ORD00424,3/21/2024,CUST0173,Dual Monitor Arm,Technology,South,1,76.49,0.15,24.49
ORD00570,3/21/2024,CUST0166,Wireless Laser Presenter,Electronics,East,1,20.69,0.1,11.19
ORD00620,3/21/2024,CUST0006,Dual Monitor Arm,Technology,North,1,89.99,0,37.99
ORD00792,3/21/2024,CUST0130,Adjustable Footrest,Furniture,North,3,104.97,0,50.97
ORD00801,3/21/2024,CUST0120,Whiteboard Markers,Office Supplies,North,2,19.53,0.15,10.53
ORD02825,3/21/2024,CUST0157,USB-C Docking Station,Technology,East,5,712.45,0.05,237.45
ORD01208,3/22/2024,CUST0350,Document Folder Set,Office Supplies,East,2,32.28,0.05,18.28
ORD01483,3/22/2024,CUST0182,Desk Organizer Mesh,Furniture,North,4,99.96,0,53.96
ORD01574,3/22/2024,CUST0038,Standing Desk Converter,Furniture,East,3,712.47,0.05,187.47
ORD02074,3/22/2024,CUST0205,Bluetooth Speaker,Electronics,South,1,49.99,0,21.99
ORD02339,3/22/2024,CUST0105,A4 Printer Paper (Ream),Office Supplies,West,1,12.34,0.05,5.54
ORD02800,3/22/2024,CUST0253,External SSD 1TB,Technology,North,1,119.99,0,44.99
ORD01238,3/23/2024,CUST0253,Laptop Stand,Technology,South,1,39.99,0,17.99
ORD02059,3/23/2024,CUST0064,External SSD 1TB,Technology,North,4,335.97,0.3,35.97
ORD00204,3/24/2024,CUST0002,Adjustable Footrest,Furniture,North,2,69.98,0,33.98
ORD00230,3/24/2024,CUST0002,Noise-Canceling Headset,Technology,East,2,194.99,0.25,38.99
ORD00575,3/24/2024,CUST0062,Bluetooth Speaker,Electronics,South,2,99.98,0,43.98
ORD00936,3/24/2024,CUST0111,Heavy-Duty Stapler,Office Supplies,North,2,37.98,0.05,20.98
ORD01046,3/24/2024,CUST0248,Bluetooth Speaker,Electronics,West,4,179.96,0.1,67.96
ORD01818,3/24/2024,CUST0040,HD Webcam 1080p,Technology,East,1,47.99,0.2,15.99
ORD01850,3/24/2024,CUST0101,Standing Desk Converter,Furniture,North,2,449.98,0.1,99.98
ORD02191,3/24/2024,CUST0314,External SSD 1TB,Technology,East,2,167.99,0.3,17.99
ORD02543,3/24/2024,CUST0269,Adjustable Footrest,Furniture,North,2,55.98,0.2,19.98
ORD02596,3/24/2024,CUST0036,HDMI Cable 4K (6ft),Electronics,North,2,29.98,0,20.38
ORD02713,3/24/2024,CUST0168,Heavy-Duty Stapler,Office Supplies,South,1,18.99,0.05,10.49
ORD00737,3/25/2024,CUST0289,Bookshelf 4-Tier,Furniture,West,5,599.95,0,189.95
ORD02678,3/25/2024,CUST0333,Dual Monitor Arm,Technology,South,2,125.99,0.3,21.99
ORD00128,3/26/2024,CUST0007,Bluetooth Speaker,Electronics,East,2,89.98,0.1,33.98
ORD00395,3/26/2024,CUST0054,HD Webcam 1080p,Technology,North,2,107.98,0.1,43.98
ORD02436,3/26/2024,CUST0325,HDMI Cable 4K (6ft),Electronics,South,1,14.99,0,10.19
ORD02457,3/26/2024,CUST0361,Ergonomic Office Chair,Furniture,East,1,199.99,0,61.99
ORD00388,3/27/2024,CUST0087,HDMI Cable 4K (6ft),Electronics,North,3,44.97,0,30.57
ORD00892,3/27/2024,CUST0032,Mechanical Keyboard,Technology,East,3,167.98,0.3,29.98
ORD01865,3/27/2024,CUST0196,Surge Protector Power Strip,Electronics,East,4,103.96,0,53.96
ORD02305,3/27/2024,CUST0082,Standing Desk Converter,Furniture,North,7,1399.94,0.2,174.94
ORD02724,3/27/2024,CUST0005,Portable Power Bank 20000mAh,Electronics,East,1,35.99,0.1,14.49
ORD02364,3/28/2024,CUST0036,Surge Protector Power Strip,Electronics,East,1,25.99,0,13.49
ORD00480,3/29/2024,CUST0233,Adjustable Footrest,Furniture,South,3,104.97,0,50.97
ORD00673,3/29/2024,CUST0029,Surge Protector Power Strip,Electronics,South,4,98.76,0.05,48.76
ORD00903,3/29/2024,CUST0038,HDMI Cable 4K (6ft),Electronics,East,2,25.48,0.15,15.88
ORD01747,3/29/2024,CUST0051,Document Folder Set,Office Supplies,North,4,57.77,0.15,29.77
ORD01939,3/29/2024,CUST0018,External SSD 1TB,Technology,West,1,95.99,0.2,20.99
ORD02068,3/29/2024,CUST0013,Portable Power Bank 20000mAh,Electronics,East,1,33.99,0.15,12.49
ORD01194,3/30/2024,CUST0213,Bookshelf 4-Tier,Furniture,South,4,479.96,0,151.96
ORD01969,3/30/2024,CUST0224,Dual Monitor Arm,Technology,South,1,80.99,0.1,28.99
ORD02585,3/30/2024,CUST0329,Whiteboard Markers,Office Supplies,South,3,34.47,0,20.97
ORD02615,3/30/2024,CUST0024,Laptop Stand,Technology,South,3,89.98,0.25,23.98
ORD00659,3/31/2024,CUST0011,Portable Power Bank 20000mAh,Electronics,North,2,71.98,0.1,28.98
ORD02454,3/31/2024,CUST0354,Permanent Sticky Notes,Office Supplies,East,2,13.98,0,9.58
ORD02590,3/31/2024,CUST0183,HD Webcam 1080p,Technology,North,3,179.97,0,83.97
ORD02888,3/31/2024,CUST0091,Dual Monitor Arm,Technology,North,5,359.96,0.2,99.96
ORD00902,4/1/2024,CUST0294,HD Webcam 1080p,Technology,West,3,179.97,0,83.97
ORD02943,4/1/2024,CUST0247,Standing Desk Converter,Furniture,South,1,224.99,0.1,49.99
ORD00650,4/2/2024,CUST0304,Bookshelf 4-Tier,Furniture,South,7,671.94,0.2,97.94
ORD01347,4/2/2024,CUST0204,Whiteboard Markers,Office Supplies,West,1,11.49,0,6.99
ORD01736,4/2/2024,CUST0129,Dual Monitor Arm,Technology,West,1,67.49,0.25,15.49
ORD02184,4/2/2024,CUST0012,Document Folder Set,Office Supplies,North,2,23.79,0.3,9.79
ORD02434,4/2/2024,CUST0076,Bookshelf 4-Tier,Furniture,East,1,113.99,0.05,31.99
ORD02665,4/2/2024,CUST0017,Surge Protector Power Strip,Electronics,North,5,129.95,0,67.45
ORD02328,4/3/2024,CUST0336,Whiteboard Markers,Office Supplies,East,3,32.75,0.05,19.25
ORD02358,4/3/2024,CUST0280,Mechanical Keyboard,Technology,South,5,359.95,0.1,129.95
ORD00205,4/4/2024,CUST0026,Noise-Canceling Headset,Technology,West,6,779.94,0,311.94
ORD00213,4/4/2024,CUST0151,Bluetooth Speaker,Electronics,North,4,189.96,0.05,77.96
ORD00471,4/4/2024,CUST0016,Surge Protector Power Strip,Electronics,West,1,25.99,0,13.49
ORD01112,4/4/2024,CUST0044,Bookshelf 4-Tier,Furniture,North,2,239.98,0,75.98
ORD01886,4/4/2024,CUST0010,Heavy-Duty Stapler,Office Supplies,East,1,15.99,0.2,7.49
ORD02128,4/4/2024,CUST0010,Ballpoint Pens (Pack of 12),Office Supplies,West,3,25.62,0.05,16.02
ORD02842,4/4/2024,CUST0130,Whiteboard Markers,Office Supplies,West,6,62.05,0.1,35.05
ORD00716,4/5/2024,CUST0092,Adjustable Footrest,Furniture,East,1,33.24,0.05,15.24
ORD00843,4/5/2024,CUST0356,Dual Monitor Arm,Technology,North,4,359.96,0,151.96
ORD01708,4/5/2024,CUST0014,HDMI Cable 4K (6ft),Electronics,South,2,29.98,0,20.38
ORD02323,4/5/2024,CUST0352,Noise-Canceling Headset,Technology,East,2,233.98,0.1,77.98
ORD00210,4/6/2024,CUST0301,HDMI Cable 4K (6ft),Electronics,North,2,29.98,0,20.38
ORD00370,4/6/2024,CUST0153,Bluetooth Speaker,Electronics,East,1,49.99,0,21.99
ORD00995,4/6/2024,CUST0316,Adjustable Footrest,Furniture,East,1,33.24,0.05,15.24
ORD01681,4/6/2024,CUST0103,Spiral Notebooks (3-Pack),Office Supplies,South,2,29.98,0,18.38
ORD00160,4/7/2024,CUST0104,Bluetooth Speaker,Electronics,East,6,269.95,0.1,101.95
ORD02026,4/7/2024,CUST0039,Dual Monitor Arm,Technology,East,2,161.98,0.1,57.98
ORD00430,4/8/2024,CUST0125,Heavy-Duty Stapler,Office Supplies,South,4,79.96,0,45.96
ORD00698,4/8/2024,CUST0083,Adjustable Footrest,Furniture,North,1,34.99,0,16.99
ORD02016,4/8/2024,CUST0345,Bookshelf 4-Tier,Furniture,East,1,113.99,0.05,31.99
ORD02160,4/8/2024,CUST0018,Heavy-Duty Stapler,Office Supplies,West,6,107.95,0.1,56.95
ORD02468,4/8/2024,CUST0107,USB-C Docking Station,Technology,North,2,299.98,0,109.98
ORD02567,4/8/2024,CUST0027,USB-C Docking Station,Technology,North,7,997.43,0.05,332.43
ORD02669,4/8/2024,CUST0129,Noise-Canceling Headset,Technology,South,1,103.99,0.2,25.99
ORD00860,4/9/2024,CUST0002,Permanent Sticky Notes,Office Supplies,North,4,26.56,0.05,17.76
ORD00961,4/9/2024,CUST0178,Heavy-Duty Stapler,Office Supplies,East,2,39.98,0,22.98
ORD01569,4/9/2024,CUST0001,Dual Monitor Arm,Technology,West,3,256.47,0.05,100.47
ORD02303,4/9/2024,CUST0070,HD Webcam 1080p,Technology,East,5,224.96,0.25,64.96
ORD02649,4/9/2024,CUST0018,HDMI Cable 4K (6ft),Electronics,North,5,74.95,0,50.95
ORD02659,4/9/2024,CUST0068,Spiral Notebooks (3-Pack),Office Supplies,West,1,12.74,0.15,6.94
ORD02914,4/9/2024,CUST0033,HD Webcam 1080p,Technology,West,4,179.97,0.25,51.97
ORD00034,4/10/2024,CUST0037,Spiral Notebooks (3-Pack),Office Supplies,West,2,26.98,0.1,15.38
ORD00154,4/10/2024,CUST0006,HD Webcam 1080p,Technology,East,1,50.99,0.15,18.99
ORD00595,4/10/2024,CUST0299,HD Webcam 1080p,Technology,South,3,170.97,0.05,74.97
ORD00745,4/10/2024,CUST0006,Adjustable Footrest,Furniture,West,4,125.96,0.1,53.96
ORD01067,4/10/2024,CUST0007,Document Folder Set,Office Supplies,South,1,16.99,0,9.99
ORD01361,4/10/2024,CUST0124,Portable Power Bank 20000mAh,Electronics,East,3,119.97,0,55.47
ORD02552,4/10/2024,CUST0309,Mechanical Keyboard,Technology,North,1,79.99,0,33.99
ORD00125,4/11/2024,CUST0333,Wireless Laser Presenter,Electronics,North,2,36.78,0.2,17.78
ORD00890,4/11/2024,CUST0349,A4 Printer Paper (Ream),Office Supplies,East,1,9.09,0.3,2.29
ORD01400,4/11/2024,CUST0072,Lumbar Support Cushion,Furniture,East,2,50.98,0.15,22.98
ORD02379,4/11/2024,CUST0016,Dual Monitor Arm,Technology,East,1,76.49,0.15,24.49
ORD00524,4/12/2024,CUST0034,Lumbar Support Cushion,Furniture,South,2,47.98,0.2,19.98
ORD01169,4/12/2024,CUST0052,Wireless Charging Pad,Electronics,South,4,101.97,0.15,43.97
ORD01743,4/12/2024,CUST0375,USB-C Docking Station,Technology,East,2,299.98,0,109.98
ORD02284,4/12/2024,CUST0006,A4 Printer Paper (Ream),Office Supplies,East,2,25.98,0,12.38
ORD02616,4/12/2024,CUST0049,Portable Power Bank 20000mAh,Electronics,East,9,341.91,0.05,148.41
ORD00040,4/13/2024,CUST0044,Heavy-Duty Stapler,Office Supplies,North,3,56.97,0.05,31.47
ORD00345,4/13/2024,CUST0007,Filing Cabinet,Furniture,South,3,407.97,0.15,71.97
ORD00503,4/13/2024,CUST0012,Surge Protector Power Strip,Electronics,West,2,46.78,0.1,21.78
ORD00722,4/13/2024,CUST0127,Heavy-Duty Stapler,Office Supplies,North,2,39.98,0,22.98
ORD01879,4/13/2024,CUST0345,Wireless Laser Presenter,Electronics,South,3,65.52,0.05,37.02
ORD02810,4/13/2024,CUST0223,Surge Protector Power Strip,Electronics,North,2,41.58,0.2,16.58
